codigo;nombre;referencia;categoria;subcategoria;ubicacion;stock;stock_min;unidad;proveedor;coste_unitario;notas;__source;qr_id;qr_url;etiqueta_pdf;actualizado
THM12x15;Tornillo hexagonal M12x15mm;THM12x15;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM12x15;#inventario?qr=THM12x15;;2025-10-08T06:06:24Z
TOH12x15;Tornillo hexagonal M12x15mm;TOH12x15;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH12x15;#inventario?qr=TOH12x15;;2025-10-08T06:06:24Z
THM12x160;Tornillo hexagonal M12x160mm;THM12x160;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM12x160;#inventario?qr=THM12x160;;2025-10-08T06:06:24Z
TOH12x160;Tornillo hexagonal M12x160mm;TOH12x160;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH12x160;#inventario?qr=TOH12x160;;2025-10-08T06:06:24Z
THM12x20;Tornillo hexagonal M12x20mm;THM12x20;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM12x20;#inventario?qr=THM12x20;;2025-10-08T06:06:24Z
TOH12x20;Tornillo hexagonal M12x20mm;TOH12x20;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH12x20;#inventario?qr=TOH12x20;;2025-10-08T06:06:24Z
THM12x25;Tornillo hexagonal M12x25mm;THM12x25;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM12x25;#inventario?qr=THM12x25;;2025-10-08T06:06:24Z
TOH12x25;Tornillo hexagonal M12x25mm;TOH12x25;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH12x25;#inventario?qr=TOH12x25;;2025-10-08T06:06:24Z
THM12x30;Tornillo hexagonal M12x30mm;THM12x30;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM12x30;#inventario?qr=THM12x30;;2025-10-08T06:06:24Z
TOH12x30;Tornillo hexagonal M12x30mm;TOH12x30;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH12x30;#inventario?qr=TOH12x30;;2025-10-08T06:06:24Z
THM12x35;Tornillo hexagonal M12x35mm;THM12x35;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM12x35;#inventario?qr=THM12x35;;2025-10-08T06:06:24Z
TOH12x35;Tornillo hexagonal M12x35mm;TOH12x35;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH12x35;#inventario?qr=TOH12x35;;2025-10-08T06:06:24Z
THM12x40;Tornillo hexagonal M12x40mm;THM12x40;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM12x40;#inventario?qr=THM12x40;;2025-10-08T06:06:24Z
TOH12x40;Tornillo hexagonal M12x40mm;TOH12x40;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH12x40;#inventario?qr=TOH12x40;;2025-10-08T06:06:24Z
THM12x45;Tornillo hexagonal M12x45mm;THM12x45;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM12x45;#inventario?qr=THM12x45;;2025-10-08T06:06:24Z
TOH12x45;Tornillo hexagonal M12x45mm;TOH12x45;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH12x45;#inventario?qr=TOH12x45;;2025-10-08T06:06:24Z
THM12x50;Tornillo hexagonal M12x50mm;THM12x50;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM12x50;#inventario?qr=THM12x50;;2025-10-08T06:06:24Z
TOH12x50;Tornillo hexagonal M12x50mm;TOH12x50;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH12x50;#inventario?qr=TOH12x50;;2025-10-08T06:06:24Z
THM12x55;Tornillo hexagonal M12x55mm;THM12x55;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM12x55;#inventario?qr=THM12x55;;2025-10-08T06:06:24Z
TOH12x55;Tornillo hexagonal M12x55mm;TOH12x55;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH12x55;#inventario?qr=TOH12x55;;2025-10-08T06:06:24Z
THM12x60;Tornillo hexagonal M12x60mm;THM12x60;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM12x60;#inventario?qr=THM12x60;;2025-10-08T06:06:24Z
TOH12x60;Tornillo hexagonal M12x60mm;TOH12x60;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH12x60;#inventario?qr=TOH12x60;;2025-10-08T06:06:24Z
THM12x65;Tornillo hexagonal M12x65mm;THM12x65;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM12x65;#inventario?qr=THM12x65;;2025-10-08T06:06:24Z
TOH12x65;Tornillo hexagonal M12x65mm;TOH12x65;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH12x65;#inventario?qr=TOH12x65;;2025-10-08T06:06:24Z
THM12x70;Tornillo hexagonal M12x70mm;THM12x70;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM12x70;#inventario?qr=THM12x70;;2025-10-08T06:06:24Z
TOH12x70;Tornillo hexagonal M12x70mm;TOH12x70;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH12x70;#inventario?qr=TOH12x70;;2025-10-08T06:06:24Z
THM12x75;Tornillo hexagonal M12x75mm;THM12x75;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM12x75;#inventario?qr=THM12x75;;2025-10-08T06:06:24Z
TOH12x75;Tornillo hexagonal M12x75mm;TOH12x75;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH12x75;#inventario?qr=TOH12x75;;2025-10-08T06:06:24Z
THM12x80;Tornillo hexagonal M12x80mm;THM12x80;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM12x80;#inventario?qr=THM12x80;;2025-10-08T06:06:24Z
TOH12x80;Tornillo hexagonal M12x80mm;TOH12x80;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH12x80;#inventario?qr=TOH12x80;;2025-10-08T06:06:24Z
THM12x85;Tornillo hexagonal M12x85mm;THM12x85;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM12x85;#inventario?qr=THM12x85;;2025-10-08T06:06:24Z
TOH12x85;Tornillo hexagonal M12x85mm;TOH12x85;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH12x85;#inventario?qr=TOH12x85;;2025-10-08T06:06:24Z
THM12x90;Tornillo hexagonal M12x90mm;THM12x90;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM12x90;#inventario?qr=THM12x90;;2025-10-08T06:06:24Z
TOH12x90;Tornillo hexagonal M12x90mm;TOH12x90;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH12x90;#inventario?qr=TOH12x90;;2025-10-08T06:06:24Z
THM12x95;Tornillo hexagonal M12x95mm;THM12x95;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM12x95;#inventario?qr=THM12x95;;2025-10-08T06:06:24Z
TOH12x95;Tornillo hexagonal M12x95mm;TOH12x95;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH12x95;#inventario?qr=TOH12x95;;2025-10-08T06:06:24Z
THM14x100;Tornillo hexagonal M14x100mm;THM14x100;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM14x100;#inventario?qr=THM14x100;;2025-10-08T06:06:24Z
TOH14x100;Tornillo hexagonal M14x100mm;TOH14x100;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH14x100;#inventario?qr=TOH14x100;;2025-10-08T06:06:24Z
THM14x10;Tornillo hexagonal M14x10mm;THM14x10;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM14x10;#inventario?qr=THM14x10;;2025-10-08T06:06:24Z
TOH14x10;Tornillo hexagonal M14x10mm;TOH14x10;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH14x10;#inventario?qr=TOH14x10;;2025-10-08T06:06:24Z
THM14x110;Tornillo hexagonal M14x110mm;THM14x110;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM14x110;#inventario?qr=THM14x110;;2025-10-08T06:06:24Z
TOH14x110;Tornillo hexagonal M14x110mm;TOH14x110;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH14x110;#inventario?qr=TOH14x110;;2025-10-08T06:06:24Z
THM14x120;Tornillo hexagonal M14x120mm;THM14x120;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM14x120;#inventario?qr=THM14x120;;2025-10-08T06:06:24Z
TOH14x120;Tornillo hexagonal M14x120mm;TOH14x120;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH14x120;#inventario?qr=TOH14x120;;2025-10-08T06:06:24Z
THM14x130;Tornillo hexagonal M14x130mm;THM14x130;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM14x130;#inventario?qr=THM14x130;;2025-10-08T06:06:24Z
TOH14x130;Tornillo hexagonal M14x130mm;TOH14x130;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH14x130;#inventario?qr=TOH14x130;;2025-10-08T06:06:24Z
THM14x140;Tornillo hexagonal M14x140mm;THM14x140;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM14x140;#inventario?qr=THM14x140;;2025-10-08T06:06:24Z
TOH14x140;Tornillo hexagonal M14x140mm;TOH14x140;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH14x140;#inventario?qr=TOH14x140;;2025-10-08T06:06:24Z
THM14x150;Tornillo hexagonal M14x150mm;THM14x150;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM14x150;#inventario?qr=THM14x150;;2025-10-08T06:06:24Z
TOH14x150;Tornillo hexagonal M14x150mm;TOH14x150;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH14x150;#inventario?qr=TOH14x150;;2025-10-08T06:06:24Z
THM14x15;Tornillo hexagonal M14x15mm;THM14x15;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM14x15;#inventario?qr=THM14x15;;2025-10-08T06:06:24Z
TOH14x15;Tornillo hexagonal M14x15mm;TOH14x15;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH14x15;#inventario?qr=TOH14x15;;2025-10-08T06:06:24Z
THM14x160;Tornillo hexagonal M14x160mm;THM14x160;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM14x160;#inventario?qr=THM14x160;;2025-10-08T06:06:24Z
TOH14x160;Tornillo hexagonal M14x160mm;TOH14x160;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH14x160;#inventario?qr=TOH14x160;;2025-10-08T06:06:24Z
THM14x20;Tornillo hexagonal M14x20mm;THM14x20;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM14x20;#inventario?qr=THM14x20;;2025-10-08T06:06:24Z
TOH14x20;Tornillo hexagonal M14x20mm;TOH14x20;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH14x20;#inventario?qr=TOH14x20;;2025-10-08T06:06:24Z
THM14x25;Tornillo hexagonal M14x25mm;THM14x25;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM14x25;#inventario?qr=THM14x25;;2025-10-08T06:06:24Z
TOH14x25;Tornillo hexagonal M14x25mm;TOH14x25;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH14x25;#inventario?qr=TOH14x25;;2025-10-08T06:06:24Z
THM14x30;Tornillo hexagonal M14x30mm;THM14x30;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM14x30;#inventario?qr=THM14x30;;2025-10-08T06:06:24Z
TOH14x30;Tornillo hexagonal M14x30mm;TOH14x30;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH14x30;#inventario?qr=TOH14x30;;2025-10-08T06:06:24Z
THM14x35;Tornillo hexagonal M14x35mm;THM14x35;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM14x35;#inventario?qr=THM14x35;;2025-10-08T06:06:24Z
TOH14x35;Tornillo hexagonal M14x35mm;TOH14x35;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH14x35;#inventario?qr=TOH14x35;;2025-10-08T06:06:24Z
THM14x40;Tornillo hexagonal M14x40mm;THM14x40;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM14x40;#inventario?qr=THM14x40;;2025-10-08T06:06:24Z
TOH14x40;Tornillo hexagonal M14x40mm;TOH14x40;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH14x40;#inventario?qr=TOH14x40;;2025-10-08T06:06:24Z
THM14x45;Tornillo hexagonal M14x45mm;THM14x45;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM14x45;#inventario?qr=THM14x45;;2025-10-08T06:06:24Z
TOH14x45;Tornillo hexagonal M14x45mm;TOH14x45;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH14x45;#inventario?qr=TOH14x45;;2025-10-08T06:06:24Z
THM14x50;Tornillo hexagonal M14x50mm;THM14x50;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM14x50;#inventario?qr=THM14x50;;2025-10-08T06:06:24Z
TOH14x50;Tornillo hexagonal M14x50mm;TOH14x50;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH14x50;#inventario?qr=TOH14x50;;2025-10-08T06:06:24Z
THM14x55;Tornillo hexagonal M14x55mm;THM14x55;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM14x55;#inventario?qr=THM14x55;;2025-10-08T06:06:24Z
TOH14x55;Tornillo hexagonal M14x55mm;TOH14x55;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH14x55;#inventario?qr=TOH14x55;;2025-10-08T06:06:24Z
THM14x60;Tornillo hexagonal M14x60mm;THM14x60;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM14x60;#inventario?qr=THM14x60;;2025-10-08T06:06:24Z
TOH14x60;Tornillo hexagonal M14x60mm;TOH14x60;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH14x60;#inventario?qr=TOH14x60;;2025-10-08T06:06:24Z
THM14x65;Tornillo hexagonal M14x65mm;THM14x65;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM14x65;#inventario?qr=THM14x65;;2025-10-08T06:06:24Z
TOH14x65;Tornillo hexagonal M14x65mm;TOH14x65;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH14x65;#inventario?qr=TOH14x65;;2025-10-08T06:06:24Z
THM14x70;Tornillo hexagonal M14x70mm;THM14x70;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM14x70;#inventario?qr=THM14x70;;2025-10-08T06:06:24Z
TOH14x70;Tornillo hexagonal M14x70mm;TOH14x70;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH14x70;#inventario?qr=TOH14x70;;2025-10-08T06:06:24Z
THM14x75;Tornillo hexagonal M14x75mm;THM14x75;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM14x75;#inventario?qr=THM14x75;;2025-10-08T06:06:24Z
TOH14x75;Tornillo hexagonal M14x75mm;TOH14x75;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH14x75;#inventario?qr=TOH14x75;;2025-10-08T06:06:24Z
THM14x80;Tornillo hexagonal M14x80mm;THM14x80;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM14x80;#inventario?qr=THM14x80;;2025-10-08T06:06:24Z
TOH14x80;Tornillo hexagonal M14x80mm;TOH14x80;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH14x80;#inventario?qr=TOH14x80;;2025-10-08T06:06:24Z
THM14x85;Tornillo hexagonal M14x85mm;THM14x85;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM14x85;#inventario?qr=THM14x85;;2025-10-08T06:06:24Z
TOH14x85;Tornillo hexagonal M14x85mm;TOH14x85;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH14x85;#inventario?qr=TOH14x85;;2025-10-08T06:06:24Z
THM14x90;Tornillo hexagonal M14x90mm;THM14x90;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM14x90;#inventario?qr=THM14x90;;2025-10-08T06:06:24Z
TOH14x90;Tornillo hexagonal M14x90mm;TOH14x90;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH14x90;#inventario?qr=TOH14x90;;2025-10-08T06:06:24Z
THM14x95;Tornillo hexagonal M14x95mm;THM14x95;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM14x95;#inventario?qr=THM14x95;;2025-10-08T06:06:24Z
TOH14x95;Tornillo hexagonal M14x95mm;TOH14x95;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH14x95;#inventario?qr=TOH14x95;;2025-10-08T06:06:24Z
THM16x100;Tornillo hexagonal M16x100mm;THM16x100;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM16x100;#inventario?qr=THM16x100;;2025-10-08T06:06:24Z
TOH16x100;Tornillo hexagonal M16x100mm;TOH16x100;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH16x100;#inventario?qr=TOH16x100;;2025-10-08T06:06:24Z
THM16x10;Tornillo hexagonal M16x10mm;THM16x10;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM16x10;#inventario?qr=THM16x10;;2025-10-08T06:06:24Z
TOH16x10;Tornillo hexagonal M16x10mm;TOH16x10;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH16x10;#inventario?qr=TOH16x10;;2025-10-08T06:06:24Z
THM16x110;Tornillo hexagonal M16x110mm;THM16x110;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM16x110;#inventario?qr=THM16x110;;2025-10-08T06:06:24Z
TOH16x110;Tornillo hexagonal M16x110mm;TOH16x110;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH16x110;#inventario?qr=TOH16x110;;2025-10-08T06:06:24Z
THM16x120;Tornillo hexagonal M16x120mm;THM16x120;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM16x120;#inventario?qr=THM16x120;;2025-10-08T06:06:24Z
TOH16x120;Tornillo hexagonal M16x120mm;TOH16x120;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH16x120;#inventario?qr=TOH16x120;;2025-10-08T06:06:24Z
THM16x130;Tornillo hexagonal M16x130mm;THM16x130;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM16x130;#inventario?qr=THM16x130;;2025-10-08T06:06:24Z
TOH16x130;Tornillo hexagonal M16x130mm;TOH16x130;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH16x130;#inventario?qr=TOH16x130;;2025-10-08T06:06:24Z
THM16x140;Tornillo hexagonal M16x140mm;THM16x140;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM16x140;#inventario?qr=THM16x140;;2025-10-08T06:06:24Z
TOH16x140;Tornillo hexagonal M16x140mm;TOH16x140;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH16x140;#inventario?qr=TOH16x140;;2025-10-08T06:06:24Z
THM16x150;Tornillo hexagonal M16x150mm;THM16x150;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM16x150;#inventario?qr=THM16x150;;2025-10-08T06:06:24Z
TOH16x150;Tornillo hexagonal M16x150mm;TOH16x150;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH16x150;#inventario?qr=TOH16x150;;2025-10-08T06:06:24Z
THM16x15;Tornillo hexagonal M16x15mm;THM16x15;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM16x15;#inventario?qr=THM16x15;;2025-10-08T06:06:24Z
TOH16x15;Tornillo hexagonal M16x15mm;TOH16x15;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH16x15;#inventario?qr=TOH16x15;;2025-10-08T06:06:24Z
THM16x160;Tornillo hexagonal M16x160mm;THM16x160;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM16x160;#inventario?qr=THM16x160;;2025-10-08T06:06:24Z
TOH16x160;Tornillo hexagonal M16x160mm;TOH16x160;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH16x160;#inventario?qr=TOH16x160;;2025-10-08T06:06:24Z
THM16x20;Tornillo hexagonal M16x20mm;THM16x20;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM16x20;#inventario?qr=THM16x20;;2025-10-08T06:06:24Z
TOH16x20;Tornillo hexagonal M16x20mm;TOH16x20;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH16x20;#inventario?qr=TOH16x20;;2025-10-08T06:06:24Z
THM16x25;Tornillo hexagonal M16x25mm;THM16x25;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM16x25;#inventario?qr=THM16x25;;2025-10-08T06:06:24Z
TOH16x25;Tornillo hexagonal M16x25mm;TOH16x25;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH16x25;#inventario?qr=TOH16x25;;2025-10-08T06:06:24Z
THM16x30;Tornillo hexagonal M16x30mm;THM16x30;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM16x30;#inventario?qr=THM16x30;;2025-10-08T06:06:24Z
TOH16x30;Tornillo hexagonal M16x30mm;TOH16x30;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH16x30;#inventario?qr=TOH16x30;;2025-10-08T06:06:24Z
THM16x35;Tornillo hexagonal M16x35mm;THM16x35;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM16x35;#inventario?qr=THM16x35;;2025-10-08T06:06:24Z
TOH16x35;Tornillo hexagonal M16x35mm;TOH16x35;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH16x35;#inventario?qr=TOH16x35;;2025-10-08T06:06:24Z
THM16x40;Tornillo hexagonal M16x40mm;THM16x40;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM16x40;#inventario?qr=THM16x40;;2025-10-08T06:06:24Z
TOH16x40;Tornillo hexagonal M16x40mm;TOH16x40;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH16x40;#inventario?qr=TOH16x40;;2025-10-08T06:06:24Z
THM16x45;Tornillo hexagonal M16x45mm;THM16x45;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM16x45;#inventario?qr=THM16x45;;2025-10-08T06:06:24Z
TOH16x45;Tornillo hexagonal M16x45mm;TOH16x45;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH16x45;#inventario?qr=TOH16x45;;2025-10-08T06:06:24Z
THM16x50;Tornillo hexagonal M16x50mm;THM16x50;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM16x50;#inventario?qr=THM16x50;;2025-10-08T06:06:24Z
TOH16x50;Tornillo hexagonal M16x50mm;TOH16x50;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH16x50;#inventario?qr=TOH16x50;;2025-10-08T06:06:24Z
THM16x55;Tornillo hexagonal M16x55mm;THM16x55;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM16x55;#inventario?qr=THM16x55;;2025-10-08T06:06:24Z
TOH16x55;Tornillo hexagonal M16x55mm;TOH16x55;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH16x55;#inventario?qr=TOH16x55;;2025-10-08T06:06:24Z
THM16x60;Tornillo hexagonal M16x60mm;THM16x60;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM16x60;#inventario?qr=THM16x60;;2025-10-08T06:06:24Z
TOH16x60;Tornillo hexagonal M16x60mm;TOH16x60;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH16x60;#inventario?qr=TOH16x60;;2025-10-08T06:06:24Z
THM16x65;Tornillo hexagonal M16x65mm;THM16x65;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM16x65;#inventario?qr=THM16x65;;2025-10-08T06:06:24Z
TOH16x65;Tornillo hexagonal M16x65mm;TOH16x65;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH16x65;#inventario?qr=TOH16x65;;2025-10-08T06:06:24Z
THM16x70;Tornillo hexagonal M16x70mm;THM16x70;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM16x70;#inventario?qr=THM16x70;;2025-10-08T06:06:24Z
TOH16x70;Tornillo hexagonal M16x70mm;TOH16x70;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH16x70;#inventario?qr=TOH16x70;;2025-10-08T06:06:24Z
THM16x75;Tornillo hexagonal M16x75mm;THM16x75;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM16x75;#inventario?qr=THM16x75;;2025-10-08T06:06:24Z
TOH16x75;Tornillo hexagonal M16x75mm;TOH16x75;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH16x75;#inventario?qr=TOH16x75;;2025-10-08T06:06:24Z
THM16x80;Tornillo hexagonal M16x80mm;THM16x80;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM16x80;#inventario?qr=THM16x80;;2025-10-08T06:06:24Z
TOH16x80;Tornillo hexagonal M16x80mm;TOH16x80;None;None;;0.0;20.0;None;None;;;TOH_inventario_GitHubPages.xlsx;TOH16x80;#inventario?qr=TOH16x80;;2025-10-08T06:06:24Z
THM16x85;Tornillo hexagonal M16x85mm;THM16x85;None;None;;0.0;20.0;None;None;;;INVENTARIO_QR_Mario.xlsx;THM16x85;#inventario?qr=THM16x85;;2025-10-08T06:06:24Z
